gene,appearance_count,appearance_rate,stability_class,total_runs
TBC1D1,50,1.0000,iron-clad,50
VEZF1,50,1.0000,iron-clad,50
ARMCX6,50,1.0000,iron-clad,50
CAPNS1,50,1.0000,iron-clad,50
ELK4,50,1.0000,iron-clad,50
FAM3C,50,1.0000,iron-clad,50
HNRNPD,50,1.0000,iron-clad,50
MBIP,50,1.0000,iron-clad,50
MOCS2,50,1.0000,iron-clad,50
OCRL,50,1.0000,iron-clad,50
PGM1,50,1.0000,iron-clad,50
TIPRL,50,1.0000,iron-clad,50
DISP1,50,1.0000,iron-clad,50
FOXA1,50,1.0000,iron-clad,50
SERPINF1,50,1.0000,iron-clad,50
TCAF1,50,1.0000,iron-clad,50
WASF3,50,1.0000,iron-clad,50
AKNA,50,1.0000,iron-clad,50
FAF1,50,1.0000,iron-clad,50
KLF16,50,1.0000,iron-clad,50
TNFRSF10D,50,1.0000,iron-clad,50
ANKRD33B,50,1.0000,iron-clad,50
ATP6V0A4,50,1.0000,iron-clad,50
BTBD16,50,1.0000,iron-clad,50
C5orf46,50,1.0000,iron-clad,50
CRACR2A,50,1.0000,iron-clad,50
ESRRG,50,1.0000,iron-clad,50
SLC60A1,50,1.0000,iron-clad,50
ATP13A5,50,1.0000,iron-clad,50
ATP1A2,50,1.0000,iron-clad,50
CDH19,50,1.0000,iron-clad,50
CNKSR2,50,1.0000,iron-clad,50
ELAPOR1,50,1.0000,iron-clad,50
FST,50,1.0000,iron-clad,50
GXYLT2,50,1.0000,iron-clad,50
MAP6,50,1.0000,iron-clad,50
ZDHHC11B,50,1.0000,iron-clad,50
DNAJA4,50,1.0000,iron-clad,50
ERCC1,50,1.0000,iron-clad,50
GGA2,50,1.0000,iron-clad,50
ING4,50,1.0000,iron-clad,50
IPP,50,1.0000,iron-clad,50
MAP4,50,1.0000,iron-clad,50
PGRMC1,50,1.0000,iron-clad,50
RBM17,50,1.0000,iron-clad,50
VAV3,50,1.0000,iron-clad,50
VPS36,50,1.0000,iron-clad,50
APOL6,50,1.0000,iron-clad,50
CYTIP,50,1.0000,iron-clad,50
DNASE1L3,50,1.0000,iron-clad,50
KIF15,50,1.0000,iron-clad,50
PSMB10,50,1.0000,iron-clad,50
RCC1,50,1.0000,iron-clad,50
TMEM79,50,1.0000,iron-clad,50
TRIM16,50,1.0000,iron-clad,50
TUBB6,50,1.0000,iron-clad,50
CABP7,50,1.0000,iron-clad,50
CENPB,50,1.0000,iron-clad,50
EIF3B,50,1.0000,iron-clad,50
KLHL8,50,1.0000,iron-clad,50
LTV1,50,1.0000,iron-clad,50
MAP2K7,50,1.0000,iron-clad,50
NAP1L5,50,1.0000,iron-clad,50
SPATS2L,50,1.0000,iron-clad,50
CADM1,50,1.0000,iron-clad,50
LIMCH1,50,1.0000,iron-clad,50
MAPRE3,50,1.0000,iron-clad,50
PIAS2,50,1.0000,iron-clad,50
RIMKLB,50,1.0000,iron-clad,50
SLK,50,1.0000,iron-clad,50
THYN1,50,1.0000,iron-clad,50
ERI2,50,1.0000,iron-clad,50
KRTDAP,50,1.0000,iron-clad,50
LAMTOR5,50,1.0000,iron-clad,50
MRPS21,50,1.0000,iron-clad,50
RFC5,50,1.0000,iron-clad,50
EIF3I,50,1.0000,iron-clad,50
PAXX,50,1.0000,iron-clad,50
SNRPC,50,1.0000,iron-clad,50
TMED9,50,1.0000,iron-clad,50
TMX2,50,1.0000,iron-clad,50
ARGLU1,50,1.0000,iron-clad,50
CBX5,50,1.0000,iron-clad,50
ERGIC1,50,1.0000,iron-clad,50
LAMC1,50,1.0000,iron-clad,50
PTPRO,50,1.0000,iron-clad,50
RFC1,50,1.0000,iron-clad,50
SALL2,50,1.0000,iron-clad,50
TULP3,50,1.0000,iron-clad,50
ATP8B2,50,1.0000,iron-clad,50
FBXO16,50,1.0000,iron-clad,50
LEPROT,50,1.0000,iron-clad,50
LRIG3,50,1.0000,iron-clad,50
MTERF2,50,1.0000,iron-clad,50
ZNF189,50,1.0000,iron-clad,50
ZNF599,50,1.0000,iron-clad,50
ANKDD1A,50,1.0000,iron-clad,50
BAG2,50,1.0000,iron-clad,50
CALHM5,50,1.0000,iron-clad,50
ELN,50,1.0000,iron-clad,50
ITGBL1,50,1.0000,iron-clad,50
PPP1R14A,50,1.0000,iron-clad,50
SEMA4G,50,1.0000,iron-clad,50
SYTL4,50,1.0000,iron-clad,50
ADGRF5,50,1.0000,iron-clad,50
DET1,50,1.0000,iron-clad,50
EMP3,50,1.0000,iron-clad,50
HEY1,50,1.0000,iron-clad,50
INHBA,50,1.0000,iron-clad,50
MAN2B2,50,1.0000,iron-clad,50
MEF2C,50,1.0000,iron-clad,50
PHLPP2,50,1.0000,iron-clad,50
PRDM11,50,1.0000,iron-clad,50
RASA3,50,1.0000,iron-clad,50
SPATA13,50,1.0000,iron-clad,50
ZNF112,50,1.0000,iron-clad,50
ARHGAP12,50,1.0000,iron-clad,50
CD151,50,1.0000,iron-clad,50
COL6A1,50,1.0000,iron-clad,50
CXCL12,50,1.0000,iron-clad,50
CYP3A4,50,1.0000,iron-clad,50
FRA10AC1,50,1.0000,iron-clad,50
GLCE,50,1.0000,iron-clad,50
PAN2,50,1.0000,iron-clad,50
SCAI,50,1.0000,iron-clad,50
SENP7,50,1.0000,iron-clad,50
SERGEF,50,1.0000,iron-clad,50
SFPQ,50,1.0000,iron-clad,50
U2SURP,50,1.0000,iron-clad,50
FERMT2,50,1.0000,iron-clad,50
GLI2,50,1.0000,iron-clad,50
IL17RD,50,1.0000,iron-clad,50
IRAG1,50,1.0000,iron-clad,50
MAP1B,50,1.0000,iron-clad,50
NDNF,50,1.0000,iron-clad,50
NTN1,50,1.0000,iron-clad,50
ZBED3,50,1.0000,iron-clad,50
ZNF626,50,1.0000,iron-clad,50
ADIRF,50,1.0000,iron-clad,50
GALNT12,50,1.0000,iron-clad,50
LEPR,50,1.0000,iron-clad,50
SESTD1,50,1.0000,iron-clad,50
SLC12A2,50,1.0000,iron-clad,50
ZNF766,50,1.0000,iron-clad,50
ALDH6A1,50,1.0000,iron-clad,50
DSEL,50,1.0000,iron-clad,50
FAM228B,50,1.0000,iron-clad,50
HEPH,50,1.0000,iron-clad,50
MCF2L,50,1.0000,iron-clad,50
PRKG1,50,1.0000,iron-clad,50
SLC27A1,50,1.0000,iron-clad,50
ZC3H6,50,1.0000,iron-clad,50
ZDHHC2,50,1.0000,iron-clad,50
DNMT1,50,1.0000,iron-clad,50
DTX3L,50,1.0000,iron-clad,50
FOXRED2,50,1.0000,iron-clad,50
KIAA0513,50,1.0000,iron-clad,50
MYO1E,50,1.0000,iron-clad,50
RIMS3,50,1.0000,iron-clad,50
RPS6KB2,50,1.0000,iron-clad,50
SQOR,50,1.0000,iron-clad,50
STX11,50,1.0000,iron-clad,50
ABRAXAS1,50,1.0000,iron-clad,50
BPNT2,50,1.0000,iron-clad,50
SLC25A14,50,1.0000,iron-clad,50
SLC35F5,50,1.0000,iron-clad,50
SLC6A6,50,1.0000,iron-clad,50
CPED1,50,1.0000,iron-clad,50
DCLK1,50,1.0000,iron-clad,50
GCNT2,50,1.0000,iron-clad,50
GSPT2,50,1.0000,iron-clad,50
MSRB3,50,1.0000,iron-clad,50
ZNF43,50,1.0000,iron-clad,50
AP5M1,50,1.0000,iron-clad,50
COX11,50,1.0000,iron-clad,50
EIF4E,50,1.0000,iron-clad,50
QRSL1,50,1.0000,iron-clad,50
SDF4,50,1.0000,iron-clad,50
ARPIN,50,1.0000,iron-clad,50
GIGYF2,50,1.0000,iron-clad,50
SETX,50,1.0000,iron-clad,50
SLC25A3,50,1.0000,iron-clad,50
ZNHIT1,50,1.0000,iron-clad,50
APOC2,50,1.0000,iron-clad,50
CNOT4,50,1.0000,iron-clad,50
ENY2,50,1.0000,iron-clad,50
RHOQ,50,1.0000,iron-clad,50
SEPTIN8,50,1.0000,iron-clad,50
UACA,50,1.0000,iron-clad,50
CYP4F3,50,1.0000,iron-clad,50
VASN,50,1.0000,iron-clad,50
PIGC,50,1.0000,iron-clad,50
SLC71A2,50,1.0000,iron-clad,50
SNORC,50,1.0000,iron-clad,50
TM9SF2,50,1.0000,iron-clad,50
TOPBP1,50,1.0000,iron-clad,50
ACKR1,50,1.0000,iron-clad,50
EPHB6,50,1.0000,iron-clad,50
PDK2,50,1.0000,iron-clad,50
TEAD2,50,1.0000,iron-clad,50
ZNF441,50,1.0000,iron-clad,50
ADAMTS15,50,1.0000,iron-clad,50
LYVE1,50,1.0000,iron-clad,50
SLC26A3,50,1.0000,iron-clad,50
SV2B,50,1.0000,iron-clad,50
SYPL2,50,1.0000,iron-clad,50
FMNL3,50,1.0000,iron-clad,50
GRIA2,50,1.0000,iron-clad,50
ICAM2,50,1.0000,iron-clad,50
ING5,50,1.0000,iron-clad,50
KCNMB1,50,1.0000,iron-clad,50
NPTX1,50,1.0000,iron-clad,50
TNNC1,50,1.0000,iron-clad,50
TTC12,50,1.0000,iron-clad,50
ACP5,50,1.0000,iron-clad,50
CNNM4,50,1.0000,iron-clad,50
FABP5,50,1.0000,iron-clad,50
GYS1,50,1.0000,iron-clad,50
NIPAL4,50,1.0000,iron-clad,50
AKT2,50,1.0000,iron-clad,50
CCDC93,50,1.0000,iron-clad,50
CYP26B1,50,1.0000,iron-clad,50
LIG3,50,1.0000,iron-clad,50
MT1X,50,1.0000,iron-clad,50
PRRC2B,50,1.0000,iron-clad,50
RBPMS,50,1.0000,iron-clad,50
SLC2A4RG,50,1.0000,iron-clad,50
SP1,50,1.0000,iron-clad,50
SPTBN1,50,1.0000,iron-clad,50
BRI3BP,50,1.0000,iron-clad,50
CLGN,50,1.0000,iron-clad,50
HAPLN1,50,1.0000,iron-clad,50
NATD1,50,1.0000,iron-clad,50
PXN,50,1.0000,iron-clad,50
SAR1B,50,1.0000,iron-clad,50
ZNF449,50,1.0000,iron-clad,50
ACSS3,50,1.0000,iron-clad,50
CD207,50,1.0000,iron-clad,50
ECRG4,50,1.0000,iron-clad,50
PDE4DIP,50,1.0000,iron-clad,50
PLP1,50,1.0000,iron-clad,50
CDO1,50,1.0000,iron-clad,50
CFTR,50,1.0000,iron-clad,50
CLMP,50,1.0000,iron-clad,50
CYP2J2,50,1.0000,iron-clad,50
MGST1,50,1.0000,iron-clad,50
MMP28,50,1.0000,iron-clad,50
PAPLN,50,1.0000,iron-clad,50
ARHGEF17,50,1.0000,iron-clad,50
DGAT2,50,1.0000,iron-clad,50
FBLN7,50,1.0000,iron-clad,50
GAP43,50,1.0000,iron-clad,50
NOG,50,1.0000,iron-clad,50
SYNE4,50,1.0000,iron-clad,50
TMEM200C,50,1.0000,iron-clad,50
ZNF256,50,1.0000,iron-clad,50
MCL1,50,1.0000,iron-clad,50
MRGBP,50,1.0000,iron-clad,50
TARBP2,50,1.0000,iron-clad,50
CUL1,50,1.0000,iron-clad,50
GEMIN7,50,1.0000,iron-clad,50
IMP4,50,1.0000,iron-clad,50
LIPA,50,1.0000,iron-clad,50
MPV17L2,50,1.0000,iron-clad,50
MRPL3,50,1.0000,iron-clad,50
NKPD1,50,1.0000,iron-clad,50
NMRAL1,50,1.0000,iron-clad,50
PPP2R2C,50,1.0000,iron-clad,50
RELT,50,1.0000,iron-clad,50
RNF11,50,1.0000,iron-clad,50
SIGMAR1,50,1.0000,iron-clad,50
SNRPD3,50,1.0000,iron-clad,50
CAPN15,50,1.0000,iron-clad,50
GSTO1,50,1.0000,iron-clad,50
IFI27L2,50,1.0000,iron-clad,50
MAEA,50,1.0000,iron-clad,50
MALT1,50,1.0000,iron-clad,50
PAK1IP1,50,1.0000,iron-clad,50
R3HDM4,50,1.0000,iron-clad,50
SHKBP1,50,1.0000,iron-clad,50
TRUB2,50,1.0000,iron-clad,50
ZNF593,50,1.0000,iron-clad,50
ALKBH6,50,1.0000,iron-clad,50
BUD31,50,1.0000,iron-clad,50
ETV4,50,1.0000,iron-clad,50
PHF11,50,1.0000,iron-clad,50
POLR3D,50,1.0000,iron-clad,50
SAE1,50,1.0000,iron-clad,50
USP28,50,1.0000,iron-clad,50
WASHC3,50,1.0000,iron-clad,50
GAPDH,50,1.0000,iron-clad,50
PRADC1,50,1.0000,iron-clad,50
RHOV,50,1.0000,iron-clad,50
CCL19,50,1.0000,iron-clad,50
CXCL6,50,1.0000,iron-clad,50
GOLGA7B,50,1.0000,iron-clad,50
IFT46,50,1.0000,iron-clad,50
IRX4,50,1.0000,iron-clad,50
H1-10,50,1.0000,iron-clad,50
SACM1L,50,1.0000,iron-clad,50
SCAF11,50,1.0000,iron-clad,50
ANGEL2,50,1.0000,iron-clad,50
APCDD1,50,1.0000,iron-clad,50
BAHD1,50,1.0000,iron-clad,50
EIF4B,50,1.0000,iron-clad,50
FOXN3,50,1.0000,iron-clad,50
GOLM2,50,1.0000,iron-clad,50
HSPA1B,50,1.0000,iron-clad,50
OSBPL9,50,1.0000,iron-clad,50
PNMA1,50,1.0000,iron-clad,50
PPP1R12A,50,1.0000,iron-clad,50
PPP1R3E,50,1.0000,iron-clad,50
RBFOX2,50,1.0000,iron-clad,50
SESN1,50,1.0000,iron-clad,50
TOR1AIP1,50,1.0000,iron-clad,50
ZNF875,50,1.0000,iron-clad,50
ANKRD11,50,1.0000,iron-clad,50
ARPC3,50,1.0000,iron-clad,50
JUP,50,1.0000,iron-clad,50
KGD4,50,1.0000,iron-clad,50
MAP2K4,50,1.0000,iron-clad,50
MED8,50,1.0000,iron-clad,50
BRMS1,50,1.0000,iron-clad,50
CCDC43,50,1.0000,iron-clad,50
CCT7,50,1.0000,iron-clad,50
HNRNPAB,50,1.0000,iron-clad,50
POLR2H,50,1.0000,iron-clad,50
SH2D1A,50,1.0000,iron-clad,50
SS18L2,50,1.0000,iron-clad,50
TPI1,50,1.0000,iron-clad,50
ANO6,50,1.0000,iron-clad,50
APPBP2,50,1.0000,iron-clad,50
ARHGEF12,50,1.0000,iron-clad,50
CDKN1B,50,1.0000,iron-clad,50
CRTC3,50,1.0000,iron-clad,50
EPB41,50,1.0000,iron-clad,50
MDFIC,50,1.0000,iron-clad,50
POFUT2,50,1.0000,iron-clad,50
ZNF835,50,1.0000,iron-clad,50
ARHGEF2,50,1.0000,iron-clad,50
EGFR,50,1.0000,iron-clad,50
KANSL3,50,1.0000,iron-clad,50
LMBRD1,50,1.0000,iron-clad,50
PPIG,50,1.0000,iron-clad,50
SEC62,50,1.0000,iron-clad,50
SERINC3,50,1.0000,iron-clad,50
SMIM19,50,1.0000,iron-clad,50
TMEM245,50,1.0000,iron-clad,50
TXNDC15,50,1.0000,iron-clad,50
CTR9,50,1.0000,iron-clad,50
DNAJB1,50,1.0000,iron-clad,50
HMGA1,50,1.0000,iron-clad,50
HTRA2,50,1.0000,iron-clad,50
NOL11,50,1.0000,iron-clad,50
SOD2,50,1.0000,iron-clad,50
ARL17B,50,1.0000,iron-clad,50
CLDN5,50,1.0000,iron-clad,50
CTPS2,50,1.0000,iron-clad,50
FN1,50,1.0000,iron-clad,50
KBTBD6,50,1.0000,iron-clad,50
KLHL13,50,1.0000,iron-clad,50
NUAK1,50,1.0000,iron-clad,50
PID1,50,1.0000,iron-clad,50
PPM1K,50,1.0000,iron-clad,50
PTPN14,50,1.0000,iron-clad,50
ZFP82,50,1.0000,iron-clad,50
CELF2,50,1.0000,iron-clad,50
DCHS1,50,1.0000,iron-clad,50
FAM171A1,50,1.0000,iron-clad,50
IMMP2L,50,1.0000,iron-clad,50
JHY,50,1.0000,iron-clad,50
NFATC2,50,1.0000,iron-clad,50
RSF1,50,1.0000,iron-clad,50
SH3BP5,50,1.0000,iron-clad,50
TUBA1A,50,1.0000,iron-clad,50
ZNF211,50,1.0000,iron-clad,50
ZNF254,50,1.0000,iron-clad,50
ZXDA,50,1.0000,iron-clad,50
ARMC10,50,1.0000,iron-clad,50
CNIH4,50,1.0000,iron-clad,50
DYM,50,1.0000,iron-clad,50
EIF4E2,50,1.0000,iron-clad,50
MRPL42,50,1.0000,iron-clad,50
NUDCD2,50,1.0000,iron-clad,50
NUFIP1,50,1.0000,iron-clad,50
NUP88,50,1.0000,iron-clad,50
PPP2CA,50,1.0000,iron-clad,50
PPP2R5C,50,1.0000,iron-clad,50
SLC49A4,50,1.0000,iron-clad,50
SUPT7L,50,1.0000,iron-clad,50
YIPF4,50,1.0000,iron-clad,50
ASF1B,50,1.0000,iron-clad,50
BMAL2,50,1.0000,iron-clad,50
CALHM6,50,1.0000,iron-clad,50
FBXO45,50,1.0000,iron-clad,50
PRC1,50,1.0000,iron-clad,50
CCNE1,50,1.0000,iron-clad,50
DDIAS,50,1.0000,iron-clad,50
FGFBP1,50,1.0000,iron-clad,50
NCAPH2,50,1.0000,iron-clad,50
SELL,50,1.0000,iron-clad,50
AUNIP,50,1.0000,iron-clad,50
CDT1,50,1.0000,iron-clad,50
PSORS1C2,50,1.0000,iron-clad,50
SLC35E4,50,1.0000,iron-clad,50
TMEM171,50,1.0000,iron-clad,50
USP18,50,1.0000,iron-clad,50
CDCA8,50,1.0000,iron-clad,50
CKS2,50,1.0000,iron-clad,50
CYP27B1,50,1.0000,iron-clad,50
DIAPH3,50,1.0000,iron-clad,50
GPR68,50,1.0000,iron-clad,50
MICALL1,50,1.0000,iron-clad,50
VMP1,50,1.0000,iron-clad,50
ASMTL,50,1.0000,iron-clad,50
BBX,50,1.0000,iron-clad,50
DCBLD2,50,1.0000,iron-clad,50
GLIS2,50,1.0000,iron-clad,50
GSTM1,50,1.0000,iron-clad,50
OTUD3,50,1.0000,iron-clad,50
SARM1,50,1.0000,iron-clad,50
SLC16A2,50,1.0000,iron-clad,50
ZNF614,50,1.0000,iron-clad,50
ZNF675,50,1.0000,iron-clad,50
ATP2A3,50,1.0000,iron-clad,50
CD34,50,1.0000,iron-clad,50
DLG2,50,1.0000,iron-clad,50
GABRP,50,1.0000,iron-clad,50
NAP1L3,50,1.0000,iron-clad,50
PRRG3,50,1.0000,iron-clad,50
RAB3B,50,1.0000,iron-clad,50
ZNF471,50,1.0000,iron-clad,50
EPPK1,50,1.0000,iron-clad,50
ETS1,50,1.0000,iron-clad,50
TMF1,50,1.0000,iron-clad,50
TTLL5,50,1.0000,iron-clad,50
CHTOP,50,1.0000,iron-clad,50
CUL2,50,1.0000,iron-clad,50
MLXIPL,50,1.0000,iron-clad,50
RNF139,50,1.0000,iron-clad,50
CAND1,50,1.0000,iron-clad,50
CLN5,50,1.0000,iron-clad,50
ELAVL1,50,1.0000,iron-clad,50
FBXO9,50,1.0000,iron-clad,50
HNRNPA2B1,50,1.0000,iron-clad,50
HNRNPDL,50,1.0000,iron-clad,50
TXNL1,50,1.0000,iron-clad,50
ZRANB1,50,1.0000,iron-clad,50
ADCY9,50,1.0000,iron-clad,50
BIN1,50,1.0000,iron-clad,50
C11orf68,50,1.0000,iron-clad,50
CCDC191,50,1.0000,iron-clad,50
CMC4,50,1.0000,iron-clad,50
DTWD1,50,1.0000,iron-clad,50
FGFRL1,50,1.0000,iron-clad,50
GDF7,50,1.0000,iron-clad,50
IKZF5,50,1.0000,iron-clad,50
KIAA1191,50,1.0000,iron-clad,50
KSR1,50,1.0000,iron-clad,50
LDB2,50,1.0000,iron-clad,50
MTF2,50,1.0000,iron-clad,50
N4BP2L2,50,1.0000,iron-clad,50
PACS2,50,1.0000,iron-clad,50
PLSCR4,50,1.0000,iron-clad,50
TCEAL2,50,1.0000,iron-clad,50
TERF1,50,1.0000,iron-clad,50
BEND5,50,1.0000,iron-clad,50
CCNG1,50,1.0000,iron-clad,50
CCSER2,50,1.0000,iron-clad,50
MTMR10,50,1.0000,iron-clad,50
NBR1,50,1.0000,iron-clad,50
PIBF1,50,1.0000,iron-clad,50
PPTC7,50,1.0000,iron-clad,50
ROCK2,50,1.0000,iron-clad,50
TERF2,50,1.0000,iron-clad,50
ELL3,50,1.0000,iron-clad,50
MDM4,50,1.0000,iron-clad,50
NBPF20,50,1.0000,iron-clad,50
PLPBP,50,1.0000,iron-clad,50
SIPA1L3,50,1.0000,iron-clad,50
STMN3,50,1.0000,iron-clad,50
WDR47,50,1.0000,iron-clad,50
ZNF141,50,1.0000,iron-clad,50
ZNF611,50,1.0000,iron-clad,50
ABCA8,50,1.0000,iron-clad,50
ANTXR2,50,1.0000,iron-clad,50
CLIP3,50,1.0000,iron-clad,50
F10,50,1.0000,iron-clad,50
FAM13C,50,1.0000,iron-clad,50
FUT8,50,1.0000,iron-clad,50
GFRA3,50,1.0000,iron-clad,50
MR1,50,1.0000,iron-clad,50
PDE5A,50,1.0000,iron-clad,50
RASSF8,50,1.0000,iron-clad,50
SLC13A2,50,1.0000,iron-clad,50
TTC8,50,1.0000,iron-clad,50
ZNF382,50,1.0000,iron-clad,50
DKK2,50,1.0000,iron-clad,50
FAM3B,50,1.0000,iron-clad,50
HSPB7,50,1.0000,iron-clad,50
RAB11FIP3,50,1.0000,iron-clad,50
STAC2,50,1.0000,iron-clad,50
TMEM213,50,1.0000,iron-clad,50
ADCY6,50,1.0000,iron-clad,50
PLD6,50,1.0000,iron-clad,50
TCP11L2,50,1.0000,iron-clad,50
WFS1,50,1.0000,iron-clad,50
ZNF717,50,1.0000,iron-clad,50
AKAP13,50,1.0000,iron-clad,50
ATL1,50,1.0000,iron-clad,50
BEX4,50,1.0000,iron-clad,50
GSTO2,50,1.0000,iron-clad,50
KLF9,50,1.0000,iron-clad,50
ROR1,50,1.0000,iron-clad,50
ABITRAM,50,1.0000,iron-clad,50
AOAH,50,1.0000,iron-clad,50
DHRS1,50,1.0000,iron-clad,50
GARS1,50,1.0000,iron-clad,50
PCNA,50,1.0000,iron-clad,50
RACGAP1,50,1.0000,iron-clad,50
SERINC2,50,1.0000,iron-clad,50
UBXN8,50,1.0000,iron-clad,50
ADCY1,50,1.0000,iron-clad,50
ANO1,50,1.0000,iron-clad,50
CMTM3,50,1.0000,iron-clad,50
CROCC,50,1.0000,iron-clad,50
DCAF4,50,1.0000,iron-clad,50
DKK3,50,1.0000,iron-clad,50
EIF2AK3,50,1.0000,iron-clad,50
FBXL4,50,1.0000,iron-clad,50
FOXO3,50,1.0000,iron-clad,50
GALNT7,50,1.0000,iron-clad,50
GPM6A,50,1.0000,iron-clad,50
HMG20A,50,1.0000,iron-clad,50
LMAN2L,50,1.0000,iron-clad,50
LRRC70,50,1.0000,iron-clad,50
LURAP1L,50,1.0000,iron-clad,50
MED12,50,1.0000,iron-clad,50
MOB1B,50,1.0000,iron-clad,50
PAX3,50,1.0000,iron-clad,50
PECAM1,50,1.0000,iron-clad,50
RNASET2,50,1.0000,iron-clad,50
SOWAHA,50,1.0000,iron-clad,50
SPDEF,50,1.0000,iron-clad,50
STK39,50,1.0000,iron-clad,50
TMEM168,50,1.0000,iron-clad,50
TUBB4A,50,1.0000,iron-clad,50
UBR4,50,1.0000,iron-clad,50
USP33,50,1.0000,iron-clad,50
XKR4,50,1.0000,iron-clad,50
ZFHX4,50,1.0000,iron-clad,50
ZNF225,50,1.0000,iron-clad,50
ZNF569,50,1.0000,iron-clad,50
DDX60,50,1.0000,iron-clad,50
E2F8,50,1.0000,iron-clad,50
IRAK2,50,1.0000,iron-clad,50
NCAPG,50,1.0000,iron-clad,50
S100P,50,1.0000,iron-clad,50
SERPINB8,50,1.0000,iron-clad,50
SLC37A2,50,1.0000,iron-clad,50
CEP112,50,1.0000,iron-clad,50
GAS6,50,1.0000,iron-clad,50
LDLRAD3,50,1.0000,iron-clad,50
PAM,50,1.0000,iron-clad,50
PHF12,50,1.0000,iron-clad,50
TMX4,50,1.0000,iron-clad,50
JAK1,50,1.0000,iron-clad,50
REEP6,50,1.0000,iron-clad,50
DHCR24,50,1.0000,iron-clad,50
FANCF,50,1.0000,iron-clad,50
IL17RB,50,1.0000,iron-clad,50
RPL10L,50,1.0000,iron-clad,50
CPNE3,50,1.0000,iron-clad,50
DACT3,50,1.0000,iron-clad,50
EIF3E,50,1.0000,iron-clad,50
EVI5,50,1.0000,iron-clad,50
HIPK1,50,1.0000,iron-clad,50
TMED4,50,1.0000,iron-clad,50
ACSS1,50,1.0000,iron-clad,50
BMERB1,50,1.0000,iron-clad,50
DDX59,50,1.0000,iron-clad,50
LPP,50,1.0000,iron-clad,50
MFSD8,50,1.0000,iron-clad,50
MRC2,50,1.0000,iron-clad,50
ZCWPW1,50,1.0000,iron-clad,50
ACVR1B,50,1.0000,iron-clad,50
CFAP300,50,1.0000,iron-clad,50
L3MBTL3,50,1.0000,iron-clad,50
LATS2,50,1.0000,iron-clad,50
LUC7L,50,1.0000,iron-clad,50
NUDT13,50,1.0000,iron-clad,50
RASEF,50,1.0000,iron-clad,50
SLF2,50,1.0000,iron-clad,50
TBCEL,50,1.0000,iron-clad,50
ZNF436,50,1.0000,iron-clad,50
CTDSP1,50,1.0000,iron-clad,50
EIF3L,50,1.0000,iron-clad,50
EPC2,50,1.0000,iron-clad,50
FAM20B,50,1.0000,iron-clad,50
GRIN3A,50,1.0000,iron-clad,50
HS6ST2,50,1.0000,iron-clad,50
LMF1,50,1.0000,iron-clad,50
NPAS3,50,1.0000,iron-clad,50
OGT,50,1.0000,iron-clad,50
PRPF6,50,1.0000,iron-clad,50
RPL37,50,1.0000,iron-clad,50
RPL8,50,1.0000,iron-clad,50
WAC,50,1.0000,iron-clad,50
YPEL2,50,1.0000,iron-clad,50
ZCRB1,50,1.0000,iron-clad,50
ARC,50,1.0000,iron-clad,50
CSKMT,50,1.0000,iron-clad,50
ESPNL,50,1.0000,iron-clad,50
GPI,50,1.0000,iron-clad,50
RAB27B,50,1.0000,iron-clad,50
SPIRE1,50,1.0000,iron-clad,50
SYCE3,50,1.0000,iron-clad,50
TOR4A,50,1.0000,iron-clad,50
TYW3,50,1.0000,iron-clad,50
DPY30,50,1.0000,iron-clad,50
MAIP1,50,1.0000,iron-clad,50
MBD1,50,1.0000,iron-clad,50
MFAP3,50,1.0000,iron-clad,50
MOXD1,50,1.0000,iron-clad,50
NDUFA9,50,1.0000,iron-clad,50
PPP2R5B,50,1.0000,iron-clad,50
RAE1,50,1.0000,iron-clad,50
TMEM165,50,1.0000,iron-clad,50
TRPC4AP,50,1.0000,iron-clad,50
TSEN34,50,1.0000,iron-clad,50
ZNF668,50,1.0000,iron-clad,50
DOCK6,50,1.0000,iron-clad,50
NOP58,50,1.0000,iron-clad,50
PSMC6,50,1.0000,iron-clad,50
TMOD3,50,1.0000,iron-clad,50
ADIPOR1,50,1.0000,iron-clad,50
CROT,50,1.0000,iron-clad,50
MRPL1,50,1.0000,iron-clad,50
PCSK9,50,1.0000,iron-clad,50
PPFIBP2,50,1.0000,iron-clad,50
THAP4,50,1.0000,iron-clad,50
UQCRFS1,50,1.0000,iron-clad,50
UQCRQ,50,1.0000,iron-clad,50
ADIPOR2,50,1.0000,iron-clad,50
CD82,50,1.0000,iron-clad,50
IMPDH1,50,1.0000,iron-clad,50
NOLC1,50,1.0000,iron-clad,50
PSMB6,50,1.0000,iron-clad,50
TRIAP1,50,1.0000,iron-clad,50
AP1B1,50,1.0000,iron-clad,50
ATP6V1G1,50,1.0000,iron-clad,50
BIK,50,1.0000,iron-clad,50
ITGA3,50,1.0000,iron-clad,50
LYAR,50,1.0000,iron-clad,50
MRPL53,50,1.0000,iron-clad,50
MRPS7,50,1.0000,iron-clad,50
PHAF1,50,1.0000,iron-clad,50
RAD54L,50,1.0000,iron-clad,50
RCOR1,50,1.0000,iron-clad,50
VRK2,50,1.0000,iron-clad,50
ARRDC1,50,1.0000,iron-clad,50
ATP10D,50,1.0000,iron-clad,50
C11orf98,50,1.0000,iron-clad,50
CCDC88B,50,1.0000,iron-clad,50
CFAP45,50,1.0000,iron-clad,50
COTL1,50,1.0000,iron-clad,50
GRAMD1C,50,1.0000,iron-clad,50
